k,alpha,species,applied-region,Successes,Failures,NonDecisions,Total,DecisionAccuracy,OverallAccuracy
14 , 0.960 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.960 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.960 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.960 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.960 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.960 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.960 , OVERALL , 16-23 , 87 , 5366 , 0 , 5453 , 0.016 , 0.016
14 , 0.960 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.970 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.970 , Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
14 , 0.970 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.970 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.970 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.970 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.970 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.970 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.970 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.970 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.970 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.970 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.970 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.970 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.970 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.970 , Cw , 23-5 , 19 , 12 , 0 , 31 , 0.613 , 0.613
14 , 0.970 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.970 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.970 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.970 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.970 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.970 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.970 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.970 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.970 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.970 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
14 , 0.970 , Hu and Cw , 16-23 , 21 , 9 , 0 , 30 , 0.700 , 0.700
14 , 0.970 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.970 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.970 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.970 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.970 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.970 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.970 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.970 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.970 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.970 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.970 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.970 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.970 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.970 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
14 , 0.970 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
14 , 0.970 , Hu , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.970 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.970 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.970 , Hu Cw and Dg , 23-5 , 9 , 21 , 0 , 30 , 0.300 , 0.300
14 , 0.970 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.970 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.970 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.970 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.970 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.970 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.970 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.970 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.970 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.970 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.970 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.970 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.970 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.970 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.970 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.970 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.970 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.970 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
14 , 0.970 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.970 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.970 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.970 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.970 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.970 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.970 , OVERALL , 16-23 , 87 , 5366 , 0 , 5453 , 0.016 , 0.016
14 , 0.970 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.980 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.980 , Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
14 , 0.980 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.980 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.980 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.980 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.980 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.980 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.980 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.980 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.980 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.980 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.980 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.980 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.980 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.980 , Cw , 23-5 , 19 , 12 , 0 , 31 , 0.613 , 0.613
14 , 0.980 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.980 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.980 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.980 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.980 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.980 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.980 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.980 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.980 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.980 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
14 , 0.980 , Hu and Cw , 16-23 , 20 , 10 , 0 , 30 , 0.667 , 0.667
14 , 0.980 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.980 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.980 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.980 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.980 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.980 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.980 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.980 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.980 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.980 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.980 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.980 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.980 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.980 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
14 , 0.980 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
14 , 0.980 , Hu , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.980 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.980 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.980 , Hu Cw and Dg , 23-5 , 9 , 21 , 0 , 30 , 0.300 , 0.300
14 , 0.980 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.980 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.980 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.980 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.980 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.980 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.980 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.980 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.980 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.980 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.980 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.980 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.980 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.980 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.980 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.980 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.980 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.980 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
14 , 0.980 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.980 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.980 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.980 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.980 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.980 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.980 , OVERALL , 16-23 , 86 , 5367 , 0 , 5453 , 0.016 , 0.016
14 , 0.980 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.990 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.990 , Cw and Dg , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.990 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.990 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.990 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.990 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.990 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.990 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.990 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.990 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.990 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.990 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.990 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.990 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.990 , Cw , 16-23 , 11 , 19 , 0 , 30 , 0.367 , 0.367
14 , 0.990 , Cw , 23-5 , 15 , 16 , 0 , 31 , 0.484 , 0.484
14 , 0.990 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.990 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.990 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.990 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.990 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.990 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.990 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.990 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.990 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.990 , Human , 23-5 , 6 , 2475 , 0 , 2481 , 0.002 , 0.002
14 , 0.990 , Hu and Cw , 16-23 , 20 , 10 , 0 , 30 , 0.667 , 0.667
14 , 0.990 , Hu and Cw , 23-5 , 5 , 25 , 0 , 30 , 0.167 , 0.167
14 , 0.990 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.990 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.990 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.990 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.990 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.990 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.990 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.990 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.990 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.990 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.990 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.990 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.990 , Cow , 16-23 , 2 , 1865 , 0 , 1867 , 0.001 , 0.001
14 , 0.990 , Cow , 23-5 , 6 , 1908 , 0 , 1914 , 0.003 , 0.003
14 , 0.990 , Hu , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.990 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.990 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.990 , Hu Cw and Dg , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
14 , 0.990 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.990 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.990 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.990 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.990 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.990 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.990 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.990 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.990 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.990 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.990 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.990 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.990 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.990 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.990 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.990 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.990 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.990 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
14 , 0.990 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.990 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.990 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.990 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.990 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.990 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.990 , OVERALL , 16-23 , 86 , 5367 , 0 , 5453 , 0.016 , 0.016
14 , 0.990 , OVERALL , 23-5 , 52 , 6120 , 0 , 6172 , 0.008 , 0.008
15 , 0.000 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
15 , 0.000 , Cw and Dg , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
15 , 0.000 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
15 , 0.000 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
15 , 0.000 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
15 , 0.000 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
15 , 0.000 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
15 , 0.000 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
15 , 0.000 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
15 , 0.000 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
15 , 0.000 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
15 , 0.000 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
15 , 0.000 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
15 , 0.000 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
15 , 0.000 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
15 , 0.000 , Cw , 23-5 , 21 , 10 , 0 , 31 , 0.677 , 0.677
15 , 0.000 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
15 , 0.000 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
15 , 0.000 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
15 , 0.000 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
15 , 0.000 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
15 , 0.000 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
15 , 0.000 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
15 , 0.000 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
15 , 0.000 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
15 , 0.000 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
15 , 0.000 , Hu and Cw , 16-23 , 19 , 11 , 0 , 30 , 0.633 , 0.633
15 , 0.000 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
15 , 0.000 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
15 , 0.000 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
15 , 0.000 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
15 , 0.000 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
15 , 0.000 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
15 , 0.000 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
15 , 0.000 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
15 , 0.000 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
15 , 0.000 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
15 , 0.000 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
15 , 0.000 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
15 , 0.000 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
15 , 0.000 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
15 , 0.000 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
15 , 0.000 , Hu , 16-23 , 14 , 16 , 0 , 30 , 0.467 , 0.467
15 , 0.000 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
15 , 0.000 , Hu Cw and Dg , 16-23 , 15 , 15 , 0 , 30 , 0.500 , 0.500
15 , 0.000 , Hu Cw and Dg , 23-5 , 10 , 20 , 0 , 30 , 0.333 , 0.333
15 , 0.000 , Hu and Dg , 16-23 , 18 , 15 , 0 , 33 , 0.545 , 0.545
15 , 0.000 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
15 , 0.000 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
15 , 0.000 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
15 , 0.000 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
15 , 0.000 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
15 , 0.000 , Pig , 16-23 , 1 , 36 , 0 , 37 , 0.027 , 0.027
15 , 0.000 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
15 , 0.000 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
15 , 0.000 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
15 , 0.000 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
15 , 0.000 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
15 , 0.000 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
15 , 0.000 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
15 , 0.000 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
15 , 0.000 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
15 , 0.000 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
